Open_Time,Open,High,Low,Close,Volume
2023-09-20 12:00:00,20.0480,20.5470,19.8480,20.2780,19706410
2023-09-21 00:00:00,20.2770,20.2880,19.4760,19.5880,13986249
2023-09-21 12:00:00,19.5880,19.6990,19.2730,19.4420,12410234
2023-09-22 00:00:00,19.4430,19.8040,19.2100,19.6740,9712220
2023-09-22 12:00:00,19.6740,19.7000,19.1300,19.4170,10639883
2023-09-23 00:00:00,19.4160,19.5760,19.2740,19.5080,5471074
2023-09-23 12:00:00,19.5090,19.5180,19.2800,19.4720,5189071
2023-09-24 00:00:00,19.4720,19.6710,19.4450,19.5900,5071793
2023-09-24 12:00:00,19.5900,19.6490,19.1700,19.3510,8592341
2023-09-25 00:00:00,19.3500,19.6000,19.0580,19.5310,9136233
2023-09-25 12:00:00,19.5320,19.7300,19.3430,19.3810,9439770
2023-09-26 00:00:00,19.3800,19.5210,19.2280,19.3760,8137771
2023-09-26 12:00:00,19.3770,19.3960,18.8120,19.0160,9462869
2023-09-27 00:00:00,19.0160,19.4740,18.8530,19.3920,10721696
2023-09-27 12:00:00,19.3920,19.4500,18.7160,19.1200,12919796
2023-09-28 00:00:00,19.1200,19.4290,19.0850,19.1590,7905411
2023-09-28 12:00:00,19.1590,19.9820,19.1380,19.9480,13602547
2023-09-29 00:00:00,19.9480,20.3500,19.8310,20.0710,12315712
2023-09-29 12:00:00,20.0710,20.4570,20.0040,20.2600,11232848
2023-09-30 00:00:00,20.2590,20.4390,20.0550,20.2710,5627298
2023-09-30 12:00:00,20.2700,21.7970,20.2650,21.3480,27892146
2023-10-01 00:00:00,21.3470,24.4000,21.1180,22.9550,24892502
2023-10-01 12:00:00,22.9530,24.5060,22.4310,23.8730,34375445
2023-10-02 00:00:00,23.8730,24.8300,23.5640,23.8250,28593072
2023-10-02 12:00:00,23.8230,24.4730,22.8260,23.3660,38865625
2023-10-03 00:00:00,23.3660,24.4580,23.2900,23.9080,22781963
2023-10-03 12:00:00,23.9080,24.7770,23.1650,23.5940,38228719
2023-10-04 00:00:00,23.5950,23.8500,22.7590,23.5680,26502245
2023-10-04 12:00:00,23.5670,23.6350,22.5430,23.1060,23516893
2023-10-05 00:00:00,23.1060,23.7500,22.8260,23.2070,16237063
2023-10-05 12:00:00,23.2070,23.5930,22.4830,22.6820,25465459
2023-10-06 00:00:00,22.6810,23.5620,22.6480,23.1690,17520510
2023-10-06 12:00:00,23.1700,23.7800,22.6660,23.3910,23883902
2023-10-07 00:00:00,23.3910,24.2080,23.3230,23.4670,15916848
2023-10-07 12:00:00,23.4670,23.5680,23.0640,23.2790,9324530
2023-10-08 00:00:00,23.2790,23.6420,23.1310,23.2150,10649059
2023-10-08 12:00:00,23.2150,23.5500,23.0460,23.2040,10417113
2023-10-09 00:00:00,23.2040,23.3640,21.8200,22.1650,18633075
2023-10-09 12:00:00,22.1650,22.4190,21.5000,22.0770,18359574
2023-10-10 00:00:00,22.0780,22.4370,21.8710,22.1170,10333252
2023-10-10 12:00:00,22.1170,22.4770,21.6760,22.1070,16082801
2023-10-11 00:00:00,22.1060,22.4000,21.7050,22.1300,15250422
2023-10-11 12:00:00,22.1300,22.3220,21.6120,21.9980,15571873
2023-10-12 00:00:00,21.9980,22.0450,21.0800,21.4910,14748406
2023-10-12 12:00:00,21.4910,21.5220,20.8200,21.2740,14664988
2023-10-13 00:00:00,21.2740,21.5750,21.1030,21.4650,8177196
2023-10-13 12:00:00,21.4650,22.1960,21.3370,21.8290,15536469
2023-10-14 00:00:00,21.8280,22.3680,21.7800,21.9660,10187706
2023-10-14 12:00:00,21.9650,22.0880,21.8330,21.9830,5535036
2023-10-15 00:00:00,21.9820,22.1710,21.8020,21.8570,6331533
2023-10-15 12:00:00,21.8570,22.1000,21.6400,21.9180,9278935
2023-10-16 00:00:00,21.9180,23.1550,21.8760,23.1310,17151753
2023-10-16 12:00:00,23.1320,25.0480,22.8920,23.9390,40734264
2023-10-17 00:00:00,23.9390,24.5660,23.7300,24.0700,22750140
2023-10-17 12:00:00,24.0710,24.3890,23.3800,23.9300,21868094
2023-10-18 00:00:00,23.9300,24.4330,23.7620,23.7940,14940783
2023-10-18 12:00:00,23.7950,23.9100,23.3450,23.4080,13429380
2023-10-19 00:00:00,23.4080,24.2910,23.0680,24.2590,15119341
2023-10-19 12:00:00,24.2590,25.9630,24.0520,24.9100,34476434
2023-10-20 00:00:00,24.9090,27.5200,24.7120,26.8760,43985423
2023-10-20 12:00:00,26.8730,27.3550,26.2830,27.0100,25766782
2023-10-21 00:00:00,27.0100,30,26.6280,29.5130,33698099
2023-10-21 12:00:00,29.5130,30.3680,28.6000,29.3120,38407367
2023-10-22 00:00:00,29.3120,29.9950,27.9100,28.3260,28042999
2023-10-22 12:00:00,28.3260,29.3500,28.2780,29.0310,16370943
2023-10-23 00:00:00,29.0300,31.3740,28.7200,29.6900,43073115
2023-10-23 12:00:00,29.6910,32.9290,28.7750,31.9020,48954824
2023-10-24 00:00:00,31.9020,32.5850,30.6300,31.8330,33832521
2023-10-24 12:00:00,31.8340,32.6220,29.4540,30.1570,41479210
2023-10-25 00:00:00,30.1570,32.3010,29.9720,32.2020,26687202
2023-10-25 12:00:00,32.2000,33.9600,31.8430,32.4460,36357332
2023-10-26 00:00:00,32.4450,33.2880,31.5670,31.8200,21596369
2023-10-26 12:00:00,31.8210,33.2500,30.7120,32.7700,25097482
2023-10-27 00:00:00,32.7710,33.1350,31.8140,32.5850,17541512
2023-10-27 12:00:00,32.5850,33.4220,31.0500,31.7390,23984794
2023-10-28 00:00:00,31.7390,32.5320,31.6410,32.1940,8899309
2023-10-28 12:00:00,32.1950,32.2290,31.2980,31.6140,9814973
2023-10-29 00:00:00,31.6150,32.3650,31.2380,32.2500,9614128
2023-10-29 12:00:00,32.2510,33.2000,32.1740,32.8260,12323157
2023-10-30 00:00:00,32.8280,35.4090,32.2560,34.9510,22428900
2023-10-30 12:00:00,34.9500,35.3950,34.2240,34.9580,16915096
2023-10-31 00:00:00,34.9580,36.9770,34.8320,36.5510,26530080
2023-10-31 12:00:00,36.5520,38.6190,35.5680,38.3720,25297859
2023-11-01 00:00:00,38.3730,39.7800,37.7590,39.2490,34213876
2023-11-01 12:00:00,39.2480,46.8000,38.8000,41.2040,94785960
2023-11-02 00:00:00,41.2030,44.5590,41.1300,44.4340,32783950
2023-11-02 12:00:00,44.4340,44.4940,38.6460,40.2510,61112063
2023-11-03 00:00:00,40.2480,40.2700,37.9170,39.1790,35119127
2023-11-03 12:00:00,39.1800,40.3150,38.5220,39.4970,25123093
2023-11-04 00:00:00,39.4970,42.7850,39.0350,41.5460,25213915
2023-11-04 12:00:00,41.5440,42.7310,40.8110,42.4220,16406951
2023-11-05 00:00:00,42.4220,42.8960,41.1030,41.6770,13522378
2023-11-05 12:00:00,41.6760,41.9000,40,41.1670,13632233
2023-11-06 00:00:00,41.1670,41.8710,39.6560,40.3430,14477410
2023-11-06 12:00:00,40.3450,42.2410,39.8800,42.1810,15843165
2023-11-07 00:00:00,42.1800,42.3290,40.0870,41.1250,18314446
2023-11-07 12:00:00,41.1240,45,40.7470,42.9760,34774948
2023-11-08 00:00:00,42.9760,43.9130,42.2700,43.3230,12638099
2023-11-08 12:00:00,43.3220,43.6540,42.2840,43.1420,16411309
2023-11-09 00:00:00,43.1380,47.5290,42.5000,47.1480,28252922
2023-11-09 12:00:00,47.1480,49,40.9120,45.3050,50671182
2023-11-10 00:00:00,45.3050,51.3000,45.0550,50.7350,31589083
2023-11-10 12:00:00,50.7350,57.5730,48.6460,56.6790,47657022
2023-11-11 00:00:00,56.6790,57.8130,53.5380,55.2790,31919661
2023-11-11 12:00:00,55.2860,64.0360,55.0600,56.4090,60408219
2023-11-12 00:00:00,56.4090,61.9430,54.4800,60.0230,36211529
2023-11-12 12:00:00,60.0230,60.4450,55.5330,56.3150,24749220
2023-11-13 00:00:00,56.3150,59.7430,55.0740,57.0690,25907887
2023-11-13 12:00:00,57.0690,59.9590,51.5540,51.6620,43052003
2023-11-14 00:00:00,51.6610,55.8800,51.1660,52.7100,22459725
2023-11-14 12:00:00,52.7110,58.1910,52.0420,56.8490,44822817
2023-11-15 00:00:00,56.8420,63.7260,56.1600,63.0440,25289729
2023-11-15 12:00:00,63.0420,67.2280,60.7050,65.5060,39497636
2023-11-16 00:00:00,65.5060,68.3560,63.2560,64.0820,26058638
2023-11-16 12:00:00,64.0750,64.7990,56.4000,57.8420,40567281
2023-11-17 00:00:00,57.8420,60.6180,56.4500,58.1750,25090536
2023-11-17 12:00:00,58.1670,59.6840,54.0930,58.4900,32589929
2023-11-18 00:00:00,58.4980,58.6190,54.7000,57.0120,15516690
2023-11-18 12:00:00,57.0130,59.4000,55.5050,58.5810,19647876
2023-11-19 00:00:00,58.5810,61.8000,56.5760,59.8760,18656420
2023-11-19 12:00:00,59.8770,62.1510,59.0870,61.0990,16853899
2023-11-20 00:00:00,61.0990,61.3580,59.1310,60.0840,14439615
2023-11-20 12:00:00,60.0840,60.6860,55.9610,56.6030,27807239
2023-11-21 00:00:00,56.6030,57.4110,55.1110,56.2990,14443278
2023-11-21 12:00:00,56.3010,56.6800,51.2000,51.6820,39659214
2023-11-22 00:00:00,51.6840,55.2900,51.4790,54.5300,14137458
2023-11-22 12:00:00,54.5380,58.9230,54.0350,57.5790,22247900
2023-11-23 00:00:00,57.5750,59.0190,57.0210,57.9690,13432283
2023-11-23 12:00:00,57.9720,59.6880,56.1210,56.5370,15545615
2023-11-24 00:00:00,56.5390,58.8400,56.1960,58.0570,11057589
2023-11-24 12:00:00,58.0600,58.5500,56.4240,56.8690,12504607
2023-11-25 00:00:00,56.8690,59.8690,55.6300,57.8250,13900668
2023-11-25 12:00:00,57.8250,59.7380,57.7080,58.8300,8093623
2023-11-26 00:00:00,58.8300,59.0640,57.7500,57.8650,5913480
2023-11-26 12:00:00,57.8690,58.7590,56.1000,57.5930,13280591
2023-11-27 00:00:00,57.5930,58.1100,54.7000,55.0260,13678907
2023-11-27 12:00:00,55.0250,55.2180,53.4120,55.0300,15108783
2023-11-28 00:00:00,55.0300,56.3490,53.9230,56.1630,11075589
2023-11-28 12:00:00,56.1640,58.6700,55.4260,58.1830,17400672
2023-11-29 00:00:00,58.1840,61.7990,57.7440,60.6480,17476974
2023-11-29 12:00:00,60.6480,61.6600,58.5500,59.3240,17095795
2023-11-30 00:00:00,59.3240,61.2940,58.7380,60.7760,12016666
2023-11-30 12:00:00,60.7750,61.7620,58.9020,59.3090,14110332
2023-12-01 00:00:00,59.3090,61.9370,58.5850,61.0500,15193376
2023-12-01 12:00:00,61.0510,61.1980,59.5870,59.7500,13388954
2023-12-02 00:00:00,59.7490,62.7000,59.6700,62.1830,11697950
2023-12-02 12:00:00,62.1820,63.9540,61.4000,63.6840,13372998
2023-12-03 00:00:00,63.6840,65.6220,63.0500,63.5720,12667786
2023-12-03 12:00:00,63.5720,64.1560,62.2340,63.0150,12128625
2023-12-04 00:00:00,63.0200,65.3400,59,62.1230,21441628
2023-12-04 12:00:00,62.1180,62.2880,59.9040,61.6710,15061640
2023-12-05 00:00:00,61.6710,62.2220,59.1040,60.1900,13037647
2023-12-05 12:00:00,60.1900,62.6610,60.0030,61.0610,16109963
2023-12-06 00:00:00,61.0580,66.7970,61.0480,63.0510,30828964
2023-12-06 12:00:00,63.0510,64.6660,61.4560,61.8780,15704498
2023-12-07 00:00:00,61.8780,64.4100,61.6570,64.2890,14971345
2023-12-07 12:00:00,64.2880,69.5460,63.6500,67.8060,27645076
2023-12-08 00:00:00,67.8070,73.9330,67.8060,73.0150,24813626
2023-12-08 12:00:00,73.0150,75.4600,71.7160,74.9800,19121156
2023-12-09 00:00:00,74.9790,77.8790,73.0010,77.2070,19105270
2023-12-09 12:00:00,77.2060,77.5750,71.4720,72.3680,16444415
2023-12-10 00:00:00,72.3700,74.0550,70.7280,71.4960,11173896
2023-12-10 12:00:00,71.4970,74.9610,71.4110,74.9070,12616021
2023-12-11 00:00:00,74.9040,75.0240,63.5010,69.6760,26546251
2023-12-11 12:00:00,69.6700,70.9600,66.9360,70.2860,23391450
2023-12-12 00:00:00,70.2820,72.4790,69.6220,70.6590,12530375
2023-12-12 12:00:00,70.6600,71.8550,65.7890,68.6440,18944450
2023-12-13 00:00:00,68.6350,68.8230,63.6400,65.4440,15109544
2023-12-13 12:00:00,65.4450,72.6660,65.1540,70.6680,16455364
2023-12-14 00:00:00,70.6690,73.7800,69.6800,73.5230,10831396
2023-12-14 12:00:00,73.5270,76.3150,67,75.7510,21786068
2023-12-15 00:00:00,75.7510,79.3980,74.1000,79.1820,15100915
2023-12-15 12:00:00,79.1820,79.6790,72.1660,72.5520,20582788
2023-12-16 00:00:00,72.5580,75.1620,71.2200,75.1320,9231330
2023-12-16 12:00:00,75.1330,77.2400,72.8010,73.7370,12327691
2023-12-17 00:00:00,73.7360,74.3350,71.7550,73.1040,8636075
2023-12-17 12:00:00,73.1000,75.1490,70.5510,70.9020,12384185
2023-12-18 00:00:00,70.9020,71.9860,66.8510,69.0210,15416824
2023-12-18 12:00:00,69.0210,75.5150,68.2470,74.4290,14979370
2023-12-19 00:00:00,74.4280,76.3840,73.8320,74.6760,10819068
2023-12-19 12:00:00,74.6760,75.5000,71.8000,73.0400,13819359
2023-12-20 00:00:00,73.0300,78.7250,72.9820,77.1200,15246472
2023-12-20 12:00:00,77.1210,84.1900,76.3890,82.2430,26844890
2023-12-21 00:00:00,82.2430,88.4810,81.0500,87.0910,19082545
2023-12-21 12:00:00,87.0900,95.8170,85.6150,93.9270,27695221
2023-12-22 00:00:00,93.9290,99.7330,90.5120,93.8330,29646373
2023-12-22 12:00:00,93.8330,98.5000,92.0640,97.9620,17603615
2023-12-23 00:00:00,97.9620,98.3000,92.8800,95.9580,12078690
2023-12-23 12:00:00,95.9570,110.3880,95.3010,107.9650,25654920
2023-12-24 00:00:00,107.9660,118.7000,107.3500,110.4530,32189935
2023-12-24 12:00:00,110.4530,117.0000,109.1360,112.5710,22964978
2023-12-25 00:00:00,112.5720,114.5790,108.0000,111.8720,14332721
2023-12-25 12:00:00,111.8570,126.9380,110.4060,120.9420,33946474
2023-12-26 00:00:00,120.9470,121.4570,110.7700,114.8390,21237501
2023-12-26 12:00:00,114.8530,117.2490,102.3300,112.5430,30874768
2023-12-27 00:00:00,112.5330,115.5000,108.0000,112.8830,16248925
2023-12-27 12:00:00,112.8830,113.3670,104.8320,107.0950,23322010
2023-12-28 00:00:00,107.0890,109.8260,102.2970,104.9870,17591070
2023-12-28 12:00:00,105.0000,105.2470,97.3200,101.9130,27375092
2023-12-29 00:00:00,101.9140,110.1980,99.5140,107.7070,21161550
2023-12-29 12:00:00,107.7020,109.9770,102.7270,106.2250,20526614
2023-12-30 00:00:00,106.2350,107.6510,100.6980,102.2390,10680711
2023-12-30 12:00:00,102.2450,105.0000,101.2680,101.9710,10099752
2023-12-31 00:00:00,101.9740,105.3380,99.6350,104.3760,9246572
2023-12-31 12:00:00,104.3640,105.3000,99.7910,101.7780,9714179
2024-01-01 00:00:00,101.7750,105.0000,101.5300,104.4800,8627569
2024-01-01 12:00:00,104.4810,110.0780,103.9600,110.0470,10364413
2024-01-02 00:00:00,110.0540,117.1000,108.5850,114.1130,17773009
2024-01-02 12:00:00,114.1140,114.6350,106.1000,106.8300,17313483
2024-01-03 00:00:00,106.8280,109.9500,102.1940,103.4990,15339721
2024-01-03 12:00:00,103.5000,103.5640,83.5100,98.5190,38664574
2024-01-04 00:00:00,98.5190,102.0000,96.5880,98.5300,11343072
2024-01-04 12:00:00,98.5300,108.3000,98.1000,104.9750,17728298
2024-01-05 00:00:00,104.9610,105.5460,98.1300,99.6330,13650552
2024-01-05 12:00:00,99.6330,101.3670,95.0000,99.8740,15773780
2024-01-06 00:00:00,99.8740,100.2770,91.3980,94.4440,13215791
2024-01-06 12:00:00,94.4380,97.2290,92.1000,93.7990,11404788
2024-01-07 00:00:00,93.7980,96.2920,91.2600,94.5240,10655514
2024-01-07 12:00:00,94.5230,96.7640,87.5000,89.4140,14508307
2024-01-08 00:00:00,89.4140,92.1990,85.1000,92.1910,17697444
2024-01-08 12:00:00,92.1900,99.9150,92.1490,97.9010,23183905
2024-01-09 00:00:00,97.9000,103.9710,95.2570,101.8940,17765656
2024-01-09 12:00:00,101.8950,108.0000,95.4570,99.3470,28053074
2024-01-10 00:00:00,99.3470,100.4670,96.2740,97.3470,9166679
2024-01-10 12:00:00,97.3510,105.5800,92.1220,102.0630,30323425
2024-01-11 00:00:00,102.0670,104.6770,97.8880,104.4990,13188993
2024-01-11 12:00:00,104.4990,107.3410,97.6000,99.9280,24901114
2024-01-12 00:00:00,99.9270,100.5340,97.4400,98.2520,8957803
2024-01-12 12:00:00,98.2530,99.3770,85.8000,92.1530,22041683
2024-01-13 00:00:00,92.1480,93.2950,89.5000,92.2510,8502876
2024-01-13 12:00:00,92.2500,97.0680,91.0920,95.8360,9914599
2024-01-14 00:00:00,95.8360,98.8760,94.3360,96.7990,8871283
2024-01-14 12:00:00,96.8000,102.9490,93.5990,93.8300,17510332
2024-01-15 00:00:00,93.8290,97.0000,93.8180,95.5160,7343554
2024-01-15 12:00:00,95.5200,96.7370,93.0000,94.3590,9194868
2024-01-16 00:00:00,94.3600,98.3100,94.3590,96.7270,7776484
2024-01-16 12:00:00,96.7270,98.8050,94.1870,97.6370,10322210
2024-01-17 00:00:00,97.6370,102.8640,96.6300,102.0510,14322647
2024-01-17 12:00:00,102.0480,102.7600,97.3000,102.1550,18662505
2024-01-18 00:00:00,102.1550,103.6350,98.3960,98.9620,11335977
2024-01-18 12:00:00,98.9610,99.2000,91.3590,94.3890,19474105
2024-01-19 00:00:00,94.3890,95.5000,91.4650,94.7830,9670181
2024-01-19 12:00:00,94.7850,94.9560,87.0050,93.5960,21966368
2024-01-20 00:00:00,93.5960,94.2940,91.0890,92.0230,6980949
2024-01-20 12:00:00,92.0230,93.4800,90.1760,92.9000,7309117
2024-01-21 00:00:00,92.9010,93.9670,91.8500,93.1940,4549892
2024-01-21 12:00:00,93.1930,93.7230,90.8000,91.1050,5447408
2024-01-22 00:00:00,91.1110,91.9480,86.1410,88.3600,14124042
2024-01-22 12:00:00,88.3590,90.0500,82.1000,83.8830,23483103
2024-01-23 00:00:00,83.8830,85.9670,78.9680,80.2170,18452800
2024-01-23 12:00:00,80.2160,84.4270,78.9600,84.3250,21053866
2024-01-24 00:00:00,84.3250,88.5200,83.2940,87.1640,15018333
2024-01-24 12:00:00,87.1650,89.3960,85.2270,88.7440,14625695
2024-01-25 00:00:00,88.7450,89.6250,86.5250,88.9980,10063097
2024-01-25 12:00:00,88.9970,89.3300,85.1000,86.8860,13069548
2024-01-26 00:00:00,86.8850,92.4110,85.9550,91.9070,13016857
2024-01-26 12:00:00,91.9090,93.7200,90.1000,92.2610,12560145
2024-01-27 00:00:00,92.2600,93.8000,90.6360,91.9910,8198392
2024-01-27 12:00:00,91.9910,94.4800,91.6200,94.2380,6549098
2024-01-28 00:00:00,94.2370,99.4280,93.1550,98.3810,13987902
2024-01-28 12:00:00,98.3810,98.6000,93.3900,95.9480,14836756
2024-01-29 00:00:00,95.9480,98.9930,95.0050,97.4280,10044846
2024-01-29 12:00:00,97.4270,102.0350,95.4800,101.6230,16389563
2024-01-30 00:00:00,101.6220,106.4480,100.8930,106.0140,12550640
2024-01-30 12:00:00,106.0150,106.5000,101.0030,101.3710,17598936
2024-01-31 00:00:00,101.3720,101.9250,97.2420,99.1030,16100587
2024-01-31 12:00:00,99.1030,102.7190,95.8370,96.9120,20460747
2024-02-01 00:00:00,96.9100,97.6770,93.1000,95.4100,14321349
2024-02-01 12:00:00,95.4100,98.1300,94.6120,97.7750,13059174
2024-02-02 00:00:00,97.7760,102.4000,97.3350,101.9510,11074135
2024-02-02 12:00:00,101.9520,102.5730,98.3010,100.5590,14329476
2024-02-03 00:00:00,100.5480,101.2000,98.3530,98.6480,5812262
2024-02-03 12:00:00,98.6470,98.9500,96.6020,97.9150,7120628
2024-02-04 00:00:00,97.9140,98.5550,95.8200,97.8730,6900799
2024-02-04 12:00:00,97.8710,98.3730,95.0000,95.4510,7477822
2024-02-05 00:00:00,95.4520,98.1980,94.1020,97.8440,8720280
2024-02-05 12:00:00,97.8440,98.6590,94.1710,95.6050,11359740
2024-02-06 00:00:00,95.6000,96.7900,93.1160,94.2390,9464302
2024-02-06 12:00:00,94.2380,97.8690,93.2450,96.8560,11552563
2024-02-07 00:00:00,96.8560,97.4550,94.5600,95.1410,6453018
2024-02-07 12:00:00,95.1410,101.6220,95.0820,101.1350,13097301
2024-02-08 00:00:00,101.1360,102.6200,100.5000,101.2050,9429171
2024-02-08 12:00:00,101.2050,104.9740,100.9240,102.7420,13549280
2024-02-09 00:00:00,102.7420,106.3880,102.7280,105.8310,11177229
2024-02-09 12:00:00,105.8310,109.2300,104.0500,106.9210,15472938
2024-02-10 00:00:00,106.9200,110.8390,106.8600,108.1400,11124543
2024-02-10 12:00:00,108.1400,110.4380,107.1340,108.9760,7205175
2024-02-11 00:00:00,108.9760,110.3400,107.6840,109.6970,7371798
2024-02-11 12:00:00,109.6970,110.7570,107.2020,107.4710,7656528
2024-02-12 00:00:00,107.4710,109.3770,103.3820,104.2220,11044591
2024-02-12 12:00:00,104.2210,112.3330,103.8070,111.7370,17958531
2024-02-13 00:00:00,111.7370,115.3330,111.7370,114.1850,10918361
2024-02-13 12:00:00,114.1860,114.2800,108.3010,112.5390,17569960
2024-02-14 00:00:00,112.5390,116.4380,110.7130,115.7520,10624489
2024-02-14 12:00:00,115.7530,118.8370,115.1000,117.0920,12098225
2024-02-15 00:00:00,117.0920,118.4900,114.6020,116.1630,9281197
2024-02-15 12:00:00,116.1570,117.4060,111.6000,113.5980,15511547
2024-02-16 00:00:00,113.5970,114.3620,110.0120,112.1780,9026240
2024-02-16 12:00:00,112.1750,113.2490,108.0000,110.3920,11942777
2024-02-17 00:00:00,110.3930,111.1630,108.4180,109.4650,6624090
2024-02-17 12:00:00,109.4660,109.7480,105.5510,109.0080,10026557
2024-02-18 00:00:00,109.0090,113.1520,107.5020,111.8340,7896303
2024-02-18 12:00:00,111.8340,114.1770,110.7540,112.3450,8289945
2024-02-19 00:00:00,112.3440,113.7370,110.7850,112.7360,7971659
2024-02-19 12:00:00,112.7390,115.0220,111.1670,111.6580,12193915
2024-02-20 00:00:00,111.6570,112.2420,108.1000,110.4810,9195232
2024-02-20 12:00:00,110.4800,110.8990,102.6250,108.4180,17316242
2024-02-21 00:00:00,108.4170,108.5000,102.3300,102.8200,9560825
2024-02-21 12:00:00,102.8200,105.8020,100.2550,105.1130,14259955
2024-02-22 00:00:00,105.1170,107.1640,102.1220,105.9080,9426608
2024-02-22 12:00:00,105.9080,106.2400,101.5550,101.8050,10088176
2024-02-23 00:00:00,101.8040,103.2000,101.0640,102.7500,6824722
2024-02-23 12:00:00,102.7500,102.9900,98.6740,99.9730,12273792
2024-02-24 00:00:00,99.9730,102.8880,98.5000,102.2240,7315712
2024-02-24 12:00:00,102.2240,104.9300,101.7860,104.1140,6346065
2024-02-25 00:00:00,104.1130,104.5540,102.0330,102.8830,5916791
2024-02-25 12:00:00,102.8830,104.5040,102.2230,103.5690,6418106
2024-02-26 00:00:00,103.5700,105.2000,100.6210,101.0540,8848644
2024-02-26 12:00:00,101.0540,110.9690,100.3500,110.0340,20142062
2024-02-27 00:00:00,110.0330,112.5100,109.2030,111.6580,13310666
2024-02-27 12:00:00,111.6570,111.9370,105.3600,108.4500,14593839
2024-02-28 00:00:00,108.4510,115.3330,107.3160,111.5760,14929698
2024-02-28 12:00:00,111.5760,119.4970,104.6000,119.4250,35101159
2024-02-29 00:00:00,119.4210,133.2090,117.3780,129.3830,26658148
2024-02-29 12:00:00,129.3790,134.8350,122.6180,125.7690,24328912
2024-03-01 00:00:00,125.7700,137.9960,125.6400,135.5740,18144499
2024-03-01 12:00:00,135.5740,135.5750,129.2840,129.4560,14204890
2024-03-02 00:00:00,129.4670,131.9360,127.3620,128.8850,11546476
2024-03-02 12:00:00,128.8850,131.5790,127.2000,130.1840,8861454
2024-03-03 00:00:00,130.1840,131.5030,123.0530,128.8500,14284535
2024-03-03 12:00:00,128.8450,132.3860,127.6190,130.3040,9014094
2024-03-04 00:00:00,130.3040,135.2190,128.5520,132.7730,14123622
2024-03-04 12:00:00,132.7680,133.9240,127.3000,133.4500,15732596
2024-03-05 00:00:00,133.4450,133.5540,127.5750,130.9070,13433365
2024-03-05 12:00:00,130.9070,143.1430,103.9900,125.3580,48851615
2024-03-06 00:00:00,125.3590,135.1210,120.0900,132.0150,17344930
2024-03-06 12:00:00,132.0290,132.5610,125.3000,130.9160,13226844
2024-03-07 00:00:00,130.9160,144.7060,130.6060,140.4200,20466813
2024-03-07 12:00:00,140.4190,149.6310,139.1590,143.9970,17537676
2024-03-08 00:00:00,143.9990,149.4900,142.1360,149.1300,8148285
2024-03-08 12:00:00,149.1300,152.9000,141.5000,144.8790,20023454
2024-03-09 00:00:00,144.8800,149.3080,144.5800,146.9660,6070007
2024-03-09 12:00:00,146.9670,147.4270,143.5030,144.4240,5618247
2024-03-10 00:00:00,144.4300,148.7000,143.8680,145.5450,7203847
2024-03-10 12:00:00,145.5450,145.9980,140.5000,144.4970,8704724
2024-03-11 00:00:00,144.5010,150.6120,136.3710,148.4410,15398219
2024-03-11 12:00:00,148.4560,150.3330,145.5000,149.0620,10179155
2024-03-12 00:00:00,149.0620,155.3000,147.3110,150.6100,15186188
2024-03-12 12:00:00,150.6090,152.2940,141.6000,151.2010,19525319
2024-03-13 00:00:00,151.2020,154.9190,148.8890,153.9300,8845166
2024-03-13 12:00:00,153.9300,166.9670,149.9250,164.0550,18392249
2024-03-14 00:00:00,164.0550,174.5990,163.2390,173.3130,15523863
2024-03-14 12:00:00,173.3200,178.7000,159.2880,176.8510,27092271
2024-03-15 00:00:00,176.8520,187.0880,164.6750,170.1270,39750738
2024-03-15 12:00:00,170.1270,189.2500,168.2630,184.1550,29344079
2024-03-16 00:00:00,184.1560,198.2690,180.5620,192.7820,19502141
2024-03-16 12:00:00,192.7830,196.3980,176.9230,182.1840,27352260
2024-03-17 00:00:00,182.1820,193.9880,178.6500,192.1410,20309044
2024-03-17 12:00:00,192.1390,205.0000,188.5540,201.9620,15684611
2024-03-18 00:00:00,201.9600,210.4250,194.0290,208.2060,18254208
2024-03-18 12:00:00,208.2070,209.5960,195.4300,196.1430,20550780
2024-03-19 00:00:00,196.1430,198.8750,171.0000,177.9020,32423573
2024-03-19 12:00:00,177.9100,186.4330,166.1800,169.9170,26159901
2024-03-20 00:00:00,169.9160,177.1310,162.4530,172.1900,20263104
2024-03-20 12:00:00,172.1900,193.3900,165.5500,191.9160,23812233
2024-03-21 00:00:00,191.9070,195.9330,184.6400,189.2650,14694596
2024-03-21 12:00:00,189.2640,191.6470,176.0000,179.5350,14221825
2024-03-22 00:00:00,179.5350,182.0520,171.6660,172.2500,10842178
2024-03-22 12:00:00,172.2460,175.2840,167.7000,175.2570,13537240
2024-03-23 00:00:00,175.2570,178.2000,170.5550,175.9930,8804883
2024-03-23 12:00:00,175.9930,179.2630,172.5300,172.7250,7213484
2024-03-24 00:00:00,172.7260,177.7080,171.3940,174.9890,6458301
2024-03-24 12:00:00,174.9880,186.8870,172.5190,184.0190,9090651
2024-03-25 00:00:00,184.0180,191.9090,181.1330,188.0790,9348945
2024-03-25 12:00:00,188.0790,194.6990,186.5000,189.1810,11707304
2024-03-26 00:00:00,189.1650,196.8080,188.2040,194.9460,7912739
2024-03-26 12:00:00,194.9400,195.4960,186.3000,190.6230,10630711
2024-03-27 00:00:00,190.6210,193.0000,183.7200,188.6930,7330949
